sentence_id,sqs,per:title,per:founded_org,per:place_of_birth,per:children,per:cause_of_death,per:top_member_employee_of_org,per:employee_or_member_of,per:spouse,org:alternate_names,per:age,org:subsidiaries,per:place_of_death,per:schools_attended,org:place_of_headquarters,per:charges,per:places_of_residence,none,term1,b1,e1,term2,b2,e2,sentence
UAD-U-0264,0.872909313,0.0632825675,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9367174325,The Times,4,6,"Times , The",5,8,"He has written for The Times , The Independent on Sunday , The Daily Telegraph , The Observer , amongst others ."
UAD-U-0265,0.5247121797,0.7055809172,0,0,0,0,0,0,0,0.0526817962,0,0,0,0,0,0,0,0.2417372866,Gene Hunt,30,32,Lieutenant,29,30,"He is joined by Michael Imperioli , the Emmy Award-winning actor from The Sopranos who plays Detective Ray Carling , and Harvey Keitel was cast in the role of Lieutenant Gene Hunt ."
UAD-U-0266,0.4100680024,0,0,0,0,0,0,0,0,0.4177377692,0,0.0598269142,0,0,0,0,0,0.5224353166,Chong,33,34,Rae Dawn,31,33,"He is one of the executive producers of  : PRESUMED DEAD ( 2006 ) with Sherilyn Fenn , DOUBLE CROSS with Bruce Boxleitner , Barbara Niven , with Mickey Hardt and Rae Dawn Chong , RAZOR with C. Thomas Howell , and HEATSTROKE with Danica McKellar ."
UAD-U-0267,0.61543628,0,0,0.0514285939,0,0,0,0,0,0.1667059784,0,0,0,0,0,0,0,0.7818654276,Jason Alexander,23,25,George Costanza,16,18,He is the best friend of fellow comedian Jerry Seinfeld and auditioned for the role of George Costanza but ultimately lost out to Jason Alexander .
UAD-U-0268,0.3188887571,0,0,0.0464450977,0,0,0.0391523653,0.1532137643,0,0,0,0,0,0.4259163666,0,0,0,0.420869869,Pat Sanderson,5,7,Kirkham Grammar School,23,26,He is the brother of Pat Sanderson who also played rugby for Littleborough RUFC. His rugby career blossomed under coach Brian Gornall at Kirkham Grammar School .
UAD-U-0269,0.8169838288,0,0,0,0.9065532286,0,0,0,0,0,0,0,0,0,0,0,0,0.0934467714,Shobha Kapoor,9,11,Ekta Kapoor,14,16,He is the son of Bollywood actor Jeetendra and Shobha Kapoor and brother of Ekta Kapoor .
UAD-U-0270,0.8332189719,0,0.0024012333,0.0044230108,0,0.0044230108,0,0.0044230108,0.9166108928,0.0068242441,0,0.0068242441,0.0044230108,0,0,0,0,0.0765648631,Terri Irwin,18,20,Steve,10,11,"He is the son of the late wildlife conservationist , Steve Irwin ( the Crocodile Hunter ) and Terri Irwin , he is also the sibling of Bindi Irwin ."
UAD-U-0272,0.5262495211,0,0,0.0684830443,0,0,0,0,0,0.0767728997,0,0.0496011882,0,0,0,0,0.0700392857,0.7351035821,Unknowns,20,21,Tomb,17,18,"He now lies at rest in Section 46 of Arlington National Cemetery , not far from the Tomb of the Unknowns and the Memorial Amphitheater ."
UAD-U-0273,0.4535984816,0,0,0.0411239909,0,0,0.1891258557,0.7203205364,0,0,0,0,0,0.1642372019,0.0411239909,0,0,0.1154422617,Hilary Putnam,8,10,Harvard,5,6,"He obtained his Ph.D. from Harvard University under Hilary Putnam and was a professor of philosophy at the Massachusetts Institute of Technology ( MIT ) for many years , and now teaches at New York University ( NYU ) ."
UAD-U-0274,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Lito Atienza,22,24,Arnold,11,12,"He quietly visited the Philippine Commission on Elections , escorted by Arnold `` Ali '' Atienza ( son of then Manila Mayor Lito Atienza ) , to transfer his residence from General Santos City to Manila ."
UAD-U-0276,0.5078700748,0.7148336211,0,0,0,0,0,0.0503722459,0,0.1035799502,0,0,0,0,0,0,0,0.1312141828,Yoav Yehoshua,28,30,Rabbi,27,28,"Here he founded a yeshiva gedola which attracted many top students , including future Torah leaders such as Rabbi Meir Don Plotski , the Kli Chemdo ; Rabbi Yoav Yehoshua Weingarten , the Chelkas Yoav of Kintsk ; and Rabbi Shaul Moshe Zilberman , the Vershover Rov ."
UAD-U-0277,0.7819504673,0,0,0,0,0,0.0419458146,0.0419458146,0.8948458669,0,0,0,0,0,0,0,0.0277394525,0.0632083185,Kate Beckinsale,2,4,Len Wiseman,17,19,"Here is Kate Beckinsale and her uber cute hubby , Hollywood movie director & amp ; producer Len Wiseman , as they crunch down some last minute holiday shopping in Los Angeles this weekend ."
UAD-U-0278,0.8796680403,0,0,0,0,0,0,0,0,0.9403309969,0,0,0,0,0,0,0,0.0596690031,Luke Vibert,8,10,Plug,13,14,Here It Comes EP is a release by Luke Vibert under the alias Plug .
UAD-U-0279,0.5293091446,0,0,0,0.6747970751,0,0,0,0,0,0,0,0,0,0,0,0,0.3252029249,Ejner Johansson,17,19,Karsten,3,4,"Her father , Karsten Johansson , is a Danish- born architect , and her paternal grandfather , Ejner Johansson , was a screenwriter and director ."
UAD-U-0280,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,Jack Jordan,8,10,stalking,17,18,"Her friendly freak goes by the name of Jack Jordan , and was convicted for fourth degree stalking and second degree aggravated harassment ."
UAD-U-0281,0.869901316,0,0,0,0,0,0,0,0.935165683,0,0,0,0,0,0,0,0,0.064834317,Julia Thorne,3,5,John Kerry,10,12,"Her mother was Julia Thorne , who was married to John Kerry from 1970 until their divorce in 1988 ."
UAD-U-0282,0.6929414654,0,0,0.004658507,0.8323161298,0,0,0.004658507,0,0,0.004658507,0.004658507,0,0,0,0.004658507,0,0.1676838702,Jim Bannon,14,16,Jack Bannon,3,5,"Her son , Jack Bannon ( whose father was Bea 's first husband , Jim Bannon ) , later became a regular on Lou Grant ."
UAD-U-0283,0.6527114885,0,0,0,0,0,0,0,0,0,0,0.0483204744,0,0.1427500545,0,0,0,0.8089294712,Senior,4,5,Yale University,16,18,"He served as a Senior research Associate at the Cowles Foundation for Research in Economics , Yale University from 1979 to 1981 ."
UAD-U-0284,0.34443466,0,0,0.0653629442,0,0,0.0355869378,0.1013785358,0,0,0,0,0,0.0624089833,0,0,0.19167719,0.5791723467,Joe,5,6,Michigan,16,17,He subbed for the injured Joe Nemechek and brought home a best finish of 24th at Michigan .
UAD-U-0285,0.6867927119,0.835415749,0,0,0,0,0.0753637008,0.0753637008,0,0.0187943073,0,0,0,0,0,0,0,0.070426243,Raymond Clark,9,11,Senator,8,9,"He then sends the aging , alcoholic Georgia Senator Raymond Clark ( Edmond O'Brien ) to El Paso , Texas to see if he can locate the base ."
UAD-U-0286,0.4355035721,0,0.2286014987,0,0,0,0.0404544098,0.0936873205,0,0,0,0.0404544098,0,0,0.0404544098,0.0688426073,0,0.6493229834,Andres Bonifacio,36,38,revolutionary,43,44,"He vigorously affirmed this conviction : `` Insurrection is the last remedy , especially when the people have acquired the belief that peaceful means to secure the remedies for evils prove futile. '' This idea inspired Andres Bonifacio 's Katipunan , a secret revolutionary organization ."
UAD-U-0287,0.7452172271,0,0,0,0,0.0693954554,0,0,0,0,0,0,0,0,0,0.0614538355,0,0.8691507091,Levy Mwanawasa,18,20,a stroke,27,29,"He was addressing the 14-nation Southern African Development Community ( SADC ) summit on behalf of Zambian President Levy Mwanawasa , who remains in hospital after suffering a stroke in June ."
UAD-U-0288,0.5228759186,0,0,0,0,0.041358078,0,0,0,0,0.6992985293,0,0,0,0,0,0,0.2593433927,Bridget Bourke,11,13,88,14,15,"He was also convicted of killing Doris Ludlam , 80 , Bridget Bourke , 88 , and Irene Crookes , 79 , and of attempting to kill Vera Wilby , 90 ."
UAD-U-0292,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,YLE,20,21,Finnish Broadcasting Company,16,19,He was the editor of the student newspaper Ylioppilaslehti 1963–1965 and a freelance reporter for the Finnish Broadcasting Company ( YLE ) 1965–1967 .
UAD-U-0293,0.6117376444,0.0556454851,0,0,0,0,0.1646269258,0.1646269258,0,0,0,0,0,0,0,0,0,0.7797275891,Babe Ruth,7,9,manager,3,4,He was the manager when Aaron broke Babe Ruth 's career home run record .
UAD-U-0294,0.5800167619,0,0,0,0.053363068,0,0,0,0.7718643259,0,0,0,0,0,0,0.0391816814,0.0588892749,0.0767016498,Mary Brewster,12,14,William Brewster,9,11,He was the maternal grandson of Mayflower pilgrim Elder William Brewster and Mary Brewster .
UAD-U-0295,0.9999989168,0,0,0,0,0,0,0,0.9999994972,0,0,5.02842729419464E-07,0,0,0,0,0,0,Myra E.,14,16,Sylvester Pierce Walmsley,8,11,He was the son of wealthy cotton factor Sylvester Pierce Walmsley and his wife Myra E. ( Semmes ) Walmsley .
UAD-U-0296,0.4474632036,0,0,0,0,0,0,0.0428209798,0,0.6327262819,0,0.0376627332,0,0,0,0,0,0.2867900051,Associated Press,16,18,AP,8,9,He will be missed. '' -- -- -- AP Sports Writer Pat Graham in Denver and Associated Press Writer Jeff Carlton in Fort Worth contributed to this report .
UAD-U-0297,0.8957504085,0,0,0,0,0,0,0,0.9489622083,0,0,0,0,0,0,0,0,0.0510377917,Bill Clinton,18,20,Hillary Rodham,0,2,"Hillary Rodham Clinton 's ill-fated plan to overhaul the health care insurance system when her husband , President Bill Clinton , asked her to chair a panel on the subject ."
UAD-U-0299,0.4614515469,0.7025309564,0,0,0,0,0.0377576945,0.0377576945,0,0.2658904101,0,0,0,0,0,0,0,0.1471434266,Jules Verne,17,19,The Father of Science Fiction,26,31,"His contributions to the genre as publisher were so significant that , along with H.G. Wells and Jules Verne , he is sometimes popularly called `` The Father of Science Fiction '' ; in his honor , the annual Science Fiction Achievement awards are named the `` Hugos '' ."
UAD-U-0300,0.4996617655,0,0.0024393284,0.0863030454,0.2164710349,0,0,0,0,0.0024393284,0,0.0024393284,0,0,0,0,0,0.6947865914,Queen Victoria,3,5,Edward,11,12,"His mother was Queen Victoria , the only daughter of Prince Edward Augustus , Duke of Kent and Princess Victoria of Saxe-Coburg-Saalfeld ."
UAD-U-0301,0.3233379653,0.2922555574,0,0,0,0,0,0,0,0.4594138848,0,0,0,0,0,0,0,0.3322143235,Naseem Hamed,12,14,Prince Naseem,11,13,His nickname and childhood aura were later adopted by British boxer Prince Naseem Hamed .
UAD-U-0302,0.5008422034,0,0,0,0,0,0,0.0544225749,0.7002362081,0,0,0,0,0,0,0,0.0461286851,0.1992125319,Herschel Danielovitch,7,9,Bryna Sanglel,4,6,"His paternal grandparents , Bryna Sanglel and Herschel Danielovitch , were Jewish immigrants from Gomel in Belarus ( at that time a part of the Russian Empire ) , while his mother and maternal grandparents , Ruth Rapalje Neilson and Lt ."
UAD-U-0304,0.597767808,0,0,0.0457680596,0,0,0,0.1366806225,0,0,0,0,0,0.7767501019,0,0,0,0.040801216,Pema Chödrön,1,3,"University of California , Berkeley",17,22,"History Pema Chödrön was born in or around 1936 in New York City and graduated from the University of California , Berkeley ."
UAD-U-0305,0.5651945421,0,0,0,0,0,0,0,0,0.0298145905,0,0.7640432914,0,0,0,0.0518938831,0,0.2061421181,Hollinger International,0,2,Daily Telegraph,29,31,"Hollinger International , based in Chicago , was at one time one of the world 's largest publisher of community newspapers as well as the Chicago Sun-Times , the Daily Telegraph of London and Israel 's Jerusalem Post ."
UAD-U-0306,0.3808016641,0.5825142195,0,0,0,0,0,0.0743134239,0,0.0744635636,0,0,0,0,0,0,0,0.268708793,Wing Commander Janaka Nanayakkara,21,25,spokesman,20,21,"Hours later , air force jets bombed the headquarters of the rebel intelligence wing in Kilinochchi , said air force spokesman Wing Commander Janaka Nanayakkara ."
UAD-U-0307,0.3549166097,0,0,0.0022253926,0,0,0,0.1175211043,0.4462973497,0.0022253926,0,0.0022253926,0,0,0,0,0,0.4339561534,Howard,0,1,Anna Nicole,17,19,"Howard Kevin Stern ( born November 29 , 1968 ) is the former attorney and partner of Anna Nicole Smith ."
UAD-U-0308,0.5433426249,0.7322694856,0,0.0472811024,0,0,0.0915036099,0.0915036099,0,0,0,0,0,0,0,0,0,0.1762269045,Johnny Riccaro,4,6,host,3,4,"However , radio host Johnny Riccaro mentions in the game that `` the millennium 's coming , `` which would set the game somewhere before 2000 , most likely 1999 ."
UAD-U-0309,0.9421508306,0.9723601094,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0276398906,Mohammed Ijaz ul-Haq,5,8,Minister,4,5,"However , Religious Affairs Minister Mohammed Ijaz ul-Haq said he was not familiar with it ."
UAD-U-0310,0.7190696692,0,0,0.0508139725,0,0,0,0,0,0.8551379345,0,0.0368539805,0,0,0,0,0,0.0571941126,Dick,3,4,Richard,1,2,"Hoyt Richard `` Dick '' Murdoch ( August 16 , 1946 - June 15 , 1996 ) was an American professional wrestler ."
UAD-U-0311,0.8804667367,0,0,0,0,0,0,0,0.9497787957,0,0,0,0,0,0,0,0.0449859865,0.0502212043,Elisabeth Bachman,9,11,Hugh McCutcheon,0,2,"Hugh McCutcheon said he has been helping his wife Elisabeth Bachman , a former Olympian , `` talk through '' the grief ."
UAD-U-0312,0.9236649976,0.0042384186,0.0042384186,0.0042384186,0.0042384186,0.0042384186,0.0042384186,0.0042384186,0,0.0042384186,0.0042384186,0.0042384186,0,0,0.0042384186,0.0322831077,0.0042384186,0.9634784737,Hussein Kamel,0,2,Saddam Kamel,3,5,Hussein Kamel and Saddam Kamel .
UAD-U-0313,0.5632142444,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2831673183,0,0.7168326817,Paris Hilton,38,40,DUI,29,30,"I am very much looking forward to the coming summer months ... one can never have too much hotness. [ Source ] Les News : Nick Cartner learned his DUI lesson , I 'm sure he hopes ex-girlfriend Paris Hilton will too ."
UAD-U-0315,0.6416305062,0.7963075899,0,0,0,0,0.1467333316,0.1934331966,0,0,0,0,0,0,0,0.0102592135,0,0,Kyi Hla Han,29,32,executive chairman,35,37,"`` I feel that Liang has even greater potential to take his career onto greater heights , and win titles internationally and surpass Zhang 's achievements , `` said Kyi Hla Han , Asian Tour executive chairman ."
UAD-U-0316,0.5174197268,0,0,0,0,0.5969438914,0.0001638826,0.0001638826,0,0.0001638826,0,0,0.5275436885,0,0,0,0,0,Duncan Edwards,26,28,air disaster,35,37,"`` I felt the force and strength of Nobby as though he was a band of steel running through everything we did. '' The midfield has Duncan Edwards , who died tragically in the Munich air disaster of 1958 , Bryan Robson , Roy Keane and Best ."
UAD-U-0317,0.8055093491,0,0,0.0047569036,0.0047569036,0,0.0047569036,0.0047569036,0.0047569036,0.0073394058,0,0.0025825022,0,0,0,0.9014116662,0.0047569036,0.091248928,Michael Devlin,15,17,kidnapping,29,30,"`` If he does n't want to discuss it , we wo n't . '' Michael Devlin , 41 , was being held Sunday on a first-degree charge of kidnapping related to Owen 's abduction , police said ."
UAD-U-0318,0.6678868507,0,0,0,0,0,0,0,0.8100548669,4.92826084160382E-07,0,0,0,0,0,0,0,0.1899446402,Benazir Bhutto,7,9,Asif Ali Zardari,25,28,"If local media dubbed the slaying of Benazir Bhutto as Pakistan 's 9/11 and JFK rolled into one , the crisis now faced by President Asif Ali Zardari , her widower , is arguably even greater ."
UAD-U-0319,0.5243436979,0.0538598379,0,0,0,0,0,0,0,0.2405863429,0,0,0,0,0,0,0,0.7055538192,Lou,20,21,Mary,19,20,"If you have any questions , please contact me at :      mlou ... @yahoo.com Thank you , Mary Lou Toussaint Pam Howell Director of Religious Education First Parish , Concord ( 978 ) 369-9602"
UAD-U-0320,0.8755139179,0,0,0,0,0,0,0,0.0617503548,0,0,0,0,0,0,0,0,0.9382496452,Carolyn Cheeks Kilpatrick,3,6,Kwame,17,18,I know that Carolyn Cheeks Kilpatrick is not as accessible. '' But the big issue was clearly Kwame Kilpatrick .
UAD-U-0321,0.3967012554,0,0,0,0,0,0.1228997704,0.1228997704,0,0,0,0,0,0,0,0.5438830885,0.0563944078,0.3997225037,Dick Cheney,14,16,perjury,21,22,"I. Lewis `` Scooter '' Libby , former chief of staff to Vice President Dick Cheney , has been convicted of perjury and obstruction of justice for comments he made to federal investigators ."
UAD-U-0322,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,Morgan Waters,19,21,36,22,23,"`` I like the idea that I pollute this much , so I pay this much , `` said Morgan Waters , 36 , a physician from Sacramento , Calif ."
UAD-U-0325,0.8992139615,0,0,0,0.0491684279,0,0,0,0.9508315721,0,0,0,0,0,0,0,0,0,Marianne Faithfull,9,11,John Dunbar,12,14,"In 1965 , he was best man when singer Marianne Faithfull married John Dunbar in Cambridge ."
UAD-U-0326,0.7823104266,0,0,0,0,0,0,0.1663180424,0,0,0,0,0,0.903336756,0,0,0,0,Peter Piot,2,4,University of Antwerp,12,15,In 1980 Peter Piot received a PhD degree in Microbiology from the University of Antwerp ( Belgium ) .
UAD-U-0327,0.6558765248,0,0,0,0.8100085871,0,0,0,0,0,0,0,0,0,0.0381463128,0,0,0.1518451001,Basil Paterson,16,18,David,5,6,"In 1982 , she met David Paterson , son of former New York Secretary of State Basil Paterson , a lawyer and close friend with Harlem political powerhouses like Rep ."
UAD-U-0328,0.8850947981,0,0,0,0,0,0,0,0.9433802789,0,0,0,0,0,0,0,0,0.0566197211,John Pickering,3,5,Vicky,8,9,"In 1987 , John Pickering and his wife Vicky helped Vi Petty plan and organize the first Clovis Music Festival at Clovis , New Mexico while John was recording 30 songs over a period of three months at Norman Petty 's downtown twenty-four track Mesa Theater Recording Studio ."
UAD-U-0329,0.8707343299,0.0519432303,0,0.0519432303,0,0,0,0,0,0.9577197066,0,0.0422802934,0,0,0,0,0,0,Ali G,6,8,Sacha Baron Cohen,10,13,In 1999 he was interviewed by Ali G ( aka Sacha Baron Cohen ) on the subject of class .
UAD-U-0330,0.8160343421,0,0,0,0,0,0,0.0433118615,0.93170917,0,0,0,0,0,0,0,0.0691095037,0.06829083,Sarah Palin,22,24,Todd,14,15,"In 2005 , before Palin ran for office , she and her husband , Todd , claimed Wooten , threatened to kill Sarah Palin 's father ."
UAD-U-0331,0.8604322034,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9302252005,0,0.0697747995,Peter Dupas,25,27,murder,32,33,"In 2006 , Fraser was released two months earlier than his release date from Fulham Correctional Centre after agreeing to give evidence against serial killer Peter Dupas in his trial for the murder of Mersina Helvagis ."
UAD-U-0332,0.8822872487,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9418141952,0,0.0581858048,Abdul Razak,11,13,abetting,17,18,"In a case that has caused a sensation in Malaysia , Abdul Razak Baginda is accused of abetting two policemen in the murder of 28 -year-old Altantuya Shaariibuu ."
UAD-U-0334,0.7641086711,0,0,0,0.1246748064,0,0,0,0,0,0,0,0,0,0,0,0,0.8753251936,Billy Graham,3,5,Franklin,25,26,"In addition , Billy Graham , 88 , expects to attend , but his level of participation depends largely on his Parkinson 's disease , Franklin Graham told The Charlotte Observer on Monday ."
UAD-U-0335,0.7589406425,0,0.0786423607,0,0,0,0,0.0451578941,0,0,0,0,0,0,0,0,0,0.8761997452,In April,0,2,2008,2,3,"In April 2008 , he began wrestling as a tweener , alternating between face and heel roles ."
UAD-U-0337,0.5859440598,0,0,0.033672313,0,0,0,0,0,0,0,0.2110128943,0,0,0,0,0,0.7553147927,In April,0,2,2008,2,3,"In April 2008 , Robert Mao made Chief Executive Officer , and Ron Sege made President and Chief Operating Officer ."
UAD-U-0340,0.6676752143,0.8438188808,0,0,0,0,0,0.1356513194,0,0,0,0,0,0,0.0601346357,0,0,0.0806644355,Pritam,15,16,composer,19,20,"In August 2008 , Wang sought $ 320 , 000 in damages for plagiarism by Pritam , an Indian composer ."
