,pattern,seed_relation,object,sent_id,b1,e1,b2,e2,sentence,ground_truth,term1,term2
1125,SF13_ENG_087,org:members,Dominica,CONTEXT_POS_1126,3,8,34,35,"ALBA -- the Bolivarian Alternative for the Americas -- was founded by Venezuelan President Hugo Chavez and Cuban leader Fidel Castro in 2004 and also includes Bolivia , Nicaragua and the Caribbean island of Dominica .",correct,Bolivarian Alternative for the Americas,Dominica
1126,SF13_ENG_088,org:alternate_names,Julius Baer Group,CONTEXT_POS_1127,43,45,8,11,"`` Shortly after leaving the employment of the Julius Baer Group in 2002 , Cayman-based Elmer , clearly annoyed at having been dismissed and unable to secure a financial settlement to his satisfaction , engaged in a campaign to seek to discredit the Julius Baer group and certain of its clients, '' the bank wrote by e-mail in December .",correct,Julius Baer,Julius Baer Group
1127,SF13_ENG_088,org:city_of_headquarters,Basel,CONTEXT_POS_1128,0,4,7,8,"Bank Julius Baer Co. , based in Basel , Switzerland , sued because WikiLeaks posted accountholder information from its Cayman outpost amid allegations of money laundering and tax evasion .",correct,Bank Julius Baer Co.,Basel
1128,SF13_ENG_088,org:city_of_headquarters,Zurich,CONTEXT_POS_1129,0,3,10,11,"Bank Julius Baer , a traditional private bank based in Zurich of Switzerland , was granted a banking license by the Hong Kong Monetary Authority ( HKMA ) , the HKMA said Wednesday in a statement .",correct,Bank Julius Baer,Zurich
1129,SF13_ENG_088,org:country_of_headquarters,Switzerland,CONTEXT_POS_1130,0,2,7,8,Julius Baer is a bank incorporated in Switzerland and has maintained a local representative office in Hong Kong since 2006 .,correct,Julius Baer,Switzerland
1130,SF13_ENG_088,org:country_of_headquarters,Switzerland,CONTEXT_POS_1131,0,3,12,13,"Bank Julius Baer , a traditional private bank based in Zurich of Switzerland , was granted a banking license by the Hong Kong Monetary Authority ( HKMA ) , the HKMA said Wednesday in a statement .",correct,Bank Julius Baer,Switzerland
1131,SF13_ENG_088,org:country_of_headquarters,Switzerland,CONTEXT_POS_1132,0,4,9,10,"Bank Julius Baer Co. , based in Basel , Switzerland , sued because WikiLeaks posted accountholder information from its Cayman outpost amid allegations of money laundering and tax evasion .",correct,Bank Julius Baer Co.,Switzerland
1132,SF13_ENG_088,org:top_members_employees,Frank Gut,CONTEXT_POS_1133,15,18,0,2,"Frank Gut , the chief financial officer , previously oversaw the Swiss brokerage operations at Bank Julius Baer in Zurich .",correct,Bank Julius Baer,Frank Gut
1133,SF13_ENG_089,org:country_of_headquarters,Russia,CONTEXT_POS_1134,0,1,6,7,"Rosoboronexport is the only company in Russia that is allowed to export arms , dual-use products and military-related services .",correct,Rosoboronexport,Russia
1134,SF13_ENG_089,org:country_of_headquarters,Russia,CONTEXT_POS_1135,18,19,16,17,"Two US companies , the Patriots ' manufacturer Raytheon and Lockheed Martin , as well as Russia 's Rosoboronexport and China 's CPMIEC are expected to submit bids in the tender .",correct,Rosoboronexport,Russia
1135,SF13_ENG_089,org:country_of_headquarters,Russia,CONTEXT_POS_1136,6,7,0,1,"Russia 's state-owned defense industry corporation Rosoboronexport would not supply Iran with arms prohibited by U.N. sanctions , chief executive officer Anatoli Isaikin said Thursday .",correct,Rosoboronexport,Russia
1136,SF13_ENG_089,org:country_of_headquarters,Russia,CONTEXT_POS_1137,7,8,2,3,"Meanwhile , Russia 's state-owned arms exporter Rosoboronexport and the Vietnamese Defense Ministry 's General Export-Import Company clinched a major arms deal .",correct,Rosoboronexport,Russia
1137,SF13_ENG_089,org:country_of_headquarters,Russia,CONTEXT_POS_1138,9,10,31,32,"As on military cooperation , Russian state arms exporter Rosoboronexport signed a document with French Sagem Defense Securite on a joint venture on advanced navigation systems that will be based in Russia .",correct,Rosoboronexport,Russia
1138,SF13_ENG_089,org:founded_by,Vladimir Putin,CONTEXT_POS_1139,5,6,26,28,"Russian state-owned military- industrial corporation Rosoboronexport had made sales totalling more than 60 billion U.S. dollars since it was founded 10 years ago , Prime Minister Vladimir Putin said Wednesday .",correct,Rosoboronexport,Vladimir Putin
1139,SF13_ENG_089,org:top_members_employees,Alexander Mikheyev,CONTEXT_POS_1140,1,2,18,20,"`` Rosoboronexport is marketing the Iskander , but no contracts have been signed yet, '' Deputy General Director Alexander Mikheyev said as quoted by local media .",correct,Rosoboronexport,Alexander Mikheyev
1140,SF13_ENG_089,org:top_members_employees,Alexander Mikheyev,CONTEXT_POS_1141,3,4,0,2,"Alexander Mikheyev , Rosoboronexport 's deputy CEO , said the American companies equipping Afghanistan 's military had shown considerable interest in Russian military hardware , especially helicopters .",correct,Rosoboronexport,Alexander Mikheyev
1141,SF13_ENG_089,org:top_members_employees,Anatoli Isaikin,CONTEXT_POS_1142,6,7,21,23,"Russia 's state-owned defense industry corporation Rosoboronexport would not supply Iran with arms prohibited by U.N. sanctions , chief executive officer Anatoli Isaikin said Thursday .",correct,Rosoboronexport,Anatoli Isaikin
1142,SF13_ENG_089,org:top_members_employees,Anatoly Isaikin,CONTEXT_POS_1143,0,1,3,5,Rosoboronexport General Director Anatoly Isaikin said his company had helped reinforce the status of Russian arms producers and military hardware on the global market .,correct,Rosoboronexport,Anatoly Isaikin
1143,SF13_ENG_089,org:top_members_employees,Anatoly Isaikin,CONTEXT_POS_1144,10,11,0,2,"Anatoly Isaikin , head of Russia 's state-run arms exporter Rosoboronexport , told a news conference Russia would consider exports only after meeting the requirements of its own armed forces .",correct,Rosoboronexport,Anatoly Isaikin
1144,SF13_ENG_089,org:top_members_employees,Anatoly Isaikin,CONTEXT_POS_1145,10,11,0,2,"Anatoly Isaikin , the head of the state arms trader Rosoboronexport , said no international agreements bar Russia from selling weapons to Tehran .",correct,Rosoboronexport,Anatoly Isaikin
1145,SF13_ENG_089,org:top_members_employees,Anatoly Isaikin,CONTEXT_POS_1146,10,11,5,7,"RIA Novosti and Interfax cite Anatoly Isaikin , head of Rosoboronexport , as saying Thursday `` nothing is blocking the continuation of military-technical cooperation '' with Iran .",correct,Rosoboronexport,Anatoly Isaikin
1146,SF13_ENG_089,org:top_members_employees,Anatoly Isaikin,CONTEXT_POS_1147,11,12,14,16,"A large delegation of top officials and businesspeople including chief of Rosoboronexport arms exporter Anatoly Isaikin , the Commander-in-Chief of the Russian Navy , Vladimir Vysotsky , and representatives of several arms makers will accompany Medvedev to the country .",correct,Rosoboronexport,Anatoly Isaikin
1147,SF13_ENG_089,org:top_members_employees,Anatoly Isaikin,CONTEXT_POS_1148,23,24,18,20,"`` Nothing prevents the continuation of military cooperation in those directions of interest to Russia and Iran, '' Anatoly Isaikin , director-general of Rosoboronexport , said at a press conference .",correct,Rosoboronexport,Anatoly Isaikin
1148,SF13_ENG_089,org:top_members_employees,Anatoly Isaikin,CONTEXT_POS_1149,32,33,27,29,"The strength of the Russian offer is that it would allow Su-35 fighter jets to be built in Brazil , fulfilling a key Brazilian demand , said Anatoly Isaikin , head of Rosoboronexport , which holds a monopoly on Russian arms exports .",correct,Rosoboronexport,Anatoly Isaikin
1149,SF13_ENG_089,org:top_members_employees,Anatoly Isaikin,CONTEXT_POS_1150,7,8,0,2,"Anatoly Isaikin , CEO of arms exporter Rosoboronexport , said he would sign the first defense contract to deliver two transport helicopters Mi-171s to help Argentina 's scientific research in the Antarctic .",correct,Rosoboronexport,Anatoly Isaikin
1150,SF13_ENG_089,org:top_members_employees,Anatoly Isaikin,CONTEXT_POS_1151,9,10,4,6,"Earlier this year , Anatoly Isaikin , head of Rosoboronexport , said Russia still considers Iran a valuable arms customer .",correct,Rosoboronexport,Anatoly Isaikin
1151,SF13_ENG_089,org:top_members_employees,Anatoly Isaykin,CONTEXT_POS_1152,21,22,16,18,"With him was Alexander Saltanov , Medvedev 's special envoy to the Middle East ; and Anatoly Isaykin , head of Rosoboronexport , Russia 's arms export service .",correct,Rosoboronexport,Anatoly Isaykin
1152,SF13_ENG_089,org:top_members_employees,Sergei Chemezov,CONTEXT_POS_1153,33,34,23,25,"Venezuela also could be the first to purchase the new Su-35 fighter , which is comparable to the U.S. F/A-18E Super Hornet , Sergei Chemezov , the chief of Russian state weapons exporter Rosoboronexport , said Sept. 26 .",correct,Rosoboronexport,Sergei Chemezov
1153,SF13_ENG_089,org:top_members_employees,Sergey Chemezov,CONTEXT_POS_1154,6,7,0,2,"Sergey Chemezov , general director of Rosoboronexport , stated in January of this year that `` the Syrians want our Igla complex , but we wo n't give it to them . ''",correct,Rosoboronexport,Sergey Chemezov
1154,SF13_ENG_090,org:alternate_names,ECO,CONTEXT_POS_1155,12,15,16,17,The 11th summit of the heads of state and government of the Economic Cooperation Organization ( ECO ) concluded here on Thursday and adopted a declaration focusing on regional economic cooperation .,correct,Economic Cooperation Organization,ECO
1155,SF13_ENG_090,org:alternate_names,ECO,CONTEXT_POS_1156,13,16,17,18,Tehran Times : -- The second meeting of senior energy officials of the Economic Cooperation Organization ( ECO ) kicked off on Monday in Tehran .,correct,Economic Cooperation Organization,ECO
1156,SF13_ENG_090,org:alternate_names,ECO,CONTEXT_POS_1157,1,4,5,6,"The Economic Cooperation Organization ( ECO ) is an intergovernmental organization established in 1985 by Iran , Pakistan and Turkey for the purpose of promoting economic , technical and cultural cooperation among the member states .",correct,Economic Cooperation Organization,ECO
1157,SF13_ENG_090,org:alternate_names,ECO,CONTEXT_POS_1158,18,21,0,1,"ECO to convene in Iran in December Tehran , 28 August 2007 , IRNA Member states of the Economic Cooperation Organization ( ECO ) will convene in Tehran in December to discuss economic development .",correct,Economic Cooperation Organization,ECO
1158,SF13_ENG_090,org:alternate_names,ECO,CONTEXT_POS_1159,36,39,40,41,"The recent round of sanctions imposed by the UN Security Council against Iran 's controversial nuclear issue has `` no affect on our decision-making processes, '' Ahmadinejad said after he attended the 11th summit of the Economic Cooperation Organization ( ECO ) held here .",correct,Economic Cooperation Organization,ECO
1159,SF13_ENG_091,org:alternate_names,KarstadtQuelle,CONTEXT_POS_1160,28,29,25,26,"With his wife , Cornelie , Middelhoff invested money in 2000 and 2001 with Esch in funds that were formed to buy five properties from KarstadtQuelle , as Arcandor was then known , and leased back to the department store chain before Middelhoff joined the company , according to Middelhoff 's spokesman .",correct,Arcandor,KarstadtQuelle
1160,SF13_ENG_091,org:city_of_headquarters,Essen,CONTEXT_POS_1161,0,1,15,16,"Arcandor said in a statement Tuesday that it had filed with the district court in Essen , where it is based .",correct,Arcandor,Essen
1161,SF13_ENG_091,org:city_of_headquarters,Essen,CONTEXT_POS_1162,25,26,22,23,"Arcandor 's mail-order subsidiary Quelle is in worse shape however , Klaus-Hubert Goerg told a press conference in the western city of Essen , where Arcandor is based .",correct,Arcandor,Essen
1162,SF13_ENG_091,org:country_of_headquarters,Germany,CONTEXT_POS_1163,0,1,6,7,"Arcandor employs some 50,000 people in Germany .",correct,Arcandor,Germany
1163,SF13_ENG_091,org:country_of_headquarters,Germany,CONTEXT_POS_1164,0,1,7,8,"Arcandor said that some 43,000 employees in Germany would be affected by the proceedings .",correct,Arcandor,Germany
